order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
940119933,87727,16-07-2023 13:00,16-07-2023 13:02,2,1.72,On Time,Traffic
8729206835,3621,21-02-2024 23:30,21-02-2024 23:25,-5,3.77,On Time,
286997799,90378,16-01-2023 14:38,16-01-2023 14:35,-3,2.66,On Time,
6693937432,41351,25-02-2024 15:25,25-02-2024 15:23,-2,2.04,On Time,
9863829518,60383,24-10-2023 22:10,24-10-2023 22:06,-4,0.92,On Time,
8064849674,53464,20-03-2024 02:11,20-03-2024 02:06,-5,3.76,On Time,
7190268627,62992,11-09-2024 11:24,11-09-2024 11:52,28,3.62,Significantly Delayed,Traffic
9770442655,79902,31-07-2024 01:44,31-07-2024 01:40,-4,4.39,On Time,
6617752168,99013,04-10-2024 22:59,04-10-2024 23:06,7,2.62,Slightly Delayed,Traffic
8626659820,6830,31-08-2024 17:27,31-08-2024 17:22,-5,3.83,On Time,
7414270233,9920,30-08-2025 12:46,30-08-2025 12:46,0,1.9,On Time,
9416276473,53773,29-11-2023 02:09,29-11-2023 02:20,11,1.09,Slightly Delayed,Traffic
7851852798,62057,16-04-2024 13:36,16-04-2024 13:33,-3,4.27,On Time,
3239276878,88369,28-04-2025 02:02,28-04-2025 01:58,-4,2.22,On Time,
2380459683,74829,05-08-2023 13:13,05-08-2023 13:39,26,4.29,Significantly Delayed,Traffic
518971886,60698,16-01-2024 08:17,16-01-2024 08:29,12,1.92,Slightly Delayed,Traffic
8114445382,56454,11-12-2024 15:56,11-12-2024 16:24,28,4.58,Significantly Delayed,Traffic
6965348371,90763,22-05-2025 22:51,22-05-2025 22:54,3,4.43,On Time,Traffic
3474975241,72448,11-05-2023 04:42,11-05-2023 04:56,14,4.84,Slightly Delayed,Traffic
7770858826,1793,13-05-2025 18:03,13-05-2025 18:25,22,2.62,Significantly Delayed,Traffic
5671039038,34162,07-07-2025 00:37,07-07-2025 00:58,21,3.4,Significantly Delayed,Traffic
381935441,89421,25-03-2024 09:38,25-03-2024 09:33,-5,2.19,On Time,
9229287126,2404,27-07-2025 00:17,27-07-2025 00:16,-1,1.03,On Time,
2952579069,76308,03-11-2023 09:52,03-11-2023 09:52,0,4.7,On Time,
5962288390,61816,22-06-2025 11:57,22-06-2025 12:05,8,4.16,Slightly Delayed,Traffic
6158165777,43742,07-05-2024 05:16,07-05-2024 05:14,-2,0.76,On Time,
1716143008,48177,06-01-2025 04:23,06-01-2025 04:26,3,3.25,On Time,Traffic
2593474249,25844,16-02-2024 06:02,16-02-2024 06:29,27,0.94,Significantly Delayed,Traffic
8038838454,81692,09-11-2023 03:57,09-11-2023 04:14,17,0.63,Significantly Delayed,Traffic
4578943852,10587,23-03-2023 23:02,23-03-2023 22:59,-3,4.13,On Time,
5953809075,60184,25-02-2023 10:12,25-02-2023 10:25,13,3.91,Slightly Delayed,Traffic
7455132808,19499,07-07-2024 11:02,07-07-2024 11:00,-2,0.55,On Time,
8933454512,17390,16-02-2024 21:38,16-02-2024 21:47,9,3.51,Slightly Delayed,Traffic
3361010082,95221,10-05-2024 05:09,10-05-2024 05:18,9,2.53,Slightly Delayed,Traffic
7740015095,13485,13-03-2025 00:22,13-03-2025 00:32,10,0.92,Slightly Delayed,Traffic
7343559330,8252,13-01-2023 16:12,13-01-2023 16:10,-2,3.02,On Time,
564107712,19679,22-01-2024 20:54,22-01-2024 20:49,-5,2.55,On Time,
5494745760,66916,01-05-2024 17:38,01-05-2024 17:41,3,3.08,On Time,Traffic
2248081394,1917,18-10-2024 14:11,18-10-2024 14:21,10,1.49,Slightly Delayed,Traffic
9311853290,94384,28-07-2025 14:29,28-07-2025 14:25,-4,2.15,On Time,
727768999,10813,29-09-2024 02:02,29-09-2024 01:59,-3,2.96,On Time,
2195587446,33644,12-01-2023 16:29,12-01-2023 16:39,10,3.97,Slightly Delayed,Traffic
8206627273,49162,09-09-2025 11:49,09-09-2025 12:08,19,0.61,Significantly Delayed,Traffic
5732873473,34456,05-11-2023 18:09,05-11-2023 18:12,3,2.1,On Time,Traffic
2010818147,83120,05-08-2024 07:24,05-08-2024 07:27,3,2.35,On Time,Traffic
7317648006,13897,08-02-2023 16:40,08-02-2023 16:38,-2,1.64,On Time,
7751006589,37474,09-08-2025 19:55,09-08-2025 20:08,13,4.43,Slightly Delayed,Traffic
3029931981,98837,15-04-2025 19:51,15-04-2025 20:17,26,2.88,Significantly Delayed,Traffic
4636590659,84637,24-10-2024 13:24,24-10-2024 13:27,3,0.8,On Time,Traffic
2366636735,62901,14-11-2025 10:18,14-11-2025 10:21,3,1.02,On Time,Traffic
7628125502,53056,14-07-2025 03:49,14-07-2025 04:03,14,4.81,Slightly Delayed,Traffic
1409528123,76495,28-04-2023 06:37,28-04-2023 06:37,0,3.93,On Time,
4912311327,92359,29-07-2023 22:33,29-07-2023 22:29,-4,4.84,On Time,
7622849462,32916,28-12-2025 18:26,28-12-2025 18:33,7,3.83,Slightly Delayed,Traffic
4317871760,31816,16-11-2025 15:26,16-11-2025 15:23,-3,3.37,On Time,
2842636651,61385,19-11-2025 06:26,19-11-2025 06:53,27,2.77,Significantly Delayed,Traffic
109134528,28151,09-01-2025 04:06,09-01-2025 04:11,5,1.88,On Time,Traffic
8046835033,80384,01-07-2023 15:51,01-07-2023 15:53,2,1.89,On Time,Traffic
4656553843,60657,24-06-2025 13:34,24-06-2025 13:36,2,4.81,On Time,Traffic
7247363473,69903,27-07-2023 11:27,27-07-2023 11:32,5,4.83,On Time,Traffic
5280855872,50796,19-12-2025 07:31,19-12-2025 07:34,3,3.07,On Time,Traffic
3056318741,78347,16-01-2025 13:47,16-01-2025 13:59,12,1.47,Slightly Delayed,Traffic
6968592003,70942,14-08-2023 21:15,14-08-2023 21:14,-1,4.23,On Time,
8890894076,35780,11-05-2025 07:39,11-05-2025 07:39,0,3.41,On Time,
4931379516,81928,26-11-2025 15:01,26-11-2025 15:04,3,4.25,On Time,Traffic
4226532942,57651,05-09-2025 12:22,05-09-2025 12:31,9,4.15,Slightly Delayed,Traffic
64948568,37181,23-12-2025 19:11,23-12-2025 19:23,12,3.2,Slightly Delayed,Traffic
7816006532,97931,26-10-2023 22:07,26-10-2023 22:04,-3,3.33,On Time,
1342817235,43143,21-01-2024 14:35,21-01-2024 14:39,4,0.8,On Time,Traffic
8456623013,49959,27-05-2025 04:48,27-05-2025 04:46,-2,3.58,On Time,
2807694641,42480,27-07-2024 22:22,27-07-2024 22:27,5,0.55,On Time,Traffic
4893747838,87410,23-12-2023 10:30,23-12-2023 10:38,8,3.08,Slightly Delayed,Traffic
8167584850,29760,03-09-2024 16:41,03-09-2024 16:39,-2,2.89,On Time,
8869148840,22868,25-07-2025 07:37,25-07-2025 07:38,1,2.44,On Time,Traffic
6563390932,42185,14-10-2024 06:36,14-10-2024 06:52,16,1.17,Significantly Delayed,Traffic
2211241190,61983,19-08-2025 00:45,19-08-2025 01:11,26,2.21,Significantly Delayed,Traffic
6106674327,58429,16-01-2025 13:40,16-01-2025 13:58,18,3.63,Significantly Delayed,Traffic
5846656667,81971,18-05-2024 20:08,18-05-2024 20:09,1,1.87,On Time,Traffic
7514541024,18155,03-08-2023 08:09,03-08-2023 08:18,9,2.54,Slightly Delayed,Traffic
6190686947,87915,10-09-2024 19:38,10-09-2024 19:35,-3,4.74,On Time,
1261737624,18333,18-02-2024 11:17,18-02-2024 11:14,-3,1.76,On Time,
9512141678,11208,12-08-2025 12:08,12-08-2025 12:12,4,3.66,On Time,Traffic
2801282968,17999,02-03-2024 21:24,02-03-2024 21:26,2,2.22,On Time,Traffic
4678795893,86233,13-08-2024 07:02,13-08-2024 07:04,2,1.35,On Time,Traffic
194500105,30600,04-07-2025 11:46,04-07-2025 11:43,-3,1.37,On Time,
1468979639,79999,26-05-2024 02:59,26-05-2024 03:01,2,3.72,On Time,Traffic
7581347173,38468,19-12-2025 10:00,19-12-2025 09:55,-5,2.46,On Time,
8278463048,6866,20-05-2025 04:59,20-05-2025 04:59,0,1.21,On Time,
1539268892,44268,08-11-2025 15:21,08-11-2025 15:24,3,2.4,On Time,Traffic
644174475,16759,12-07-2023 05:14,12-07-2023 05:20,6,3.89,Slightly Delayed,Traffic
5937094504,48619,09-10-2025 04:28,09-10-2025 04:34,6,1.14,Slightly Delayed,Traffic
1599305759,19722,12-06-2023 08:29,12-06-2023 08:54,25,2.27,Significantly Delayed,Traffic
8719681473,20519,05-10-2024 03:50,05-10-2024 03:46,-4,1.36,On Time,
914516630,11281,09-02-2023 17:26,09-02-2023 17:26,0,4.1,On Time,
2154440841,22053,25-11-2023 15:46,25-11-2023 15:49,3,2.16,On Time,Traffic
2806897743,83444,03-10-2024 17:10,03-10-2024 17:23,13,3.65,Slightly Delayed,Traffic
257212912,61693,13-01-2023 12:16,13-01-2023 12:11,-5,2.45,On Time,
3254991637,57360,15-10-2024 03:05,15-10-2024 03:05,0,3.99,On Time,
164064226,5556,18-04-2025 03:44,18-04-2025 03:57,13,3.84,Slightly Delayed,Traffic
8375053836,92977,17-08-2025 02:21,17-08-2025 02:31,10,0.6,Slightly Delayed,Traffic
4995568671,58165,23-11-2023 16:37,23-11-2023 16:58,21,4.82,Significantly Delayed,Traffic
3228814801,89207,19-02-2024 05:54,19-02-2024 05:54,0,1.85,On Time,
3025738592,45158,23-10-2025 10:54,23-10-2025 10:49,-5,0.76,On Time,
2860091350,96374,19-12-2023 02:51,19-12-2023 02:52,1,2.06,On Time,Traffic
360108825,13345,21-07-2025 10:21,21-07-2025 10:17,-4,4.6,On Time,
337337267,46972,26-10-2025 18:51,26-10-2025 18:54,3,2.39,On Time,Traffic
4783056670,68345,19-09-2024 15:14,19-09-2024 15:13,-1,3.35,On Time,
3451241930,42713,28-06-2025 20:21,28-06-2025 20:36,15,2.35,Slightly Delayed,Traffic
2926550819,44724,02-06-2024 20:14,02-06-2024 20:15,1,4.59,On Time,Traffic
8551070837,76265,22-08-2025 05:13,22-08-2025 05:18,5,4.26,On Time,Traffic
9310418667,19861,13-04-2025 05:15,13-04-2025 05:11,-4,3.78,On Time,
1393221178,10595,08-10-2025 09:39,08-10-2025 09:47,8,1.14,Slightly Delayed,Traffic
2324636664,24172,17-02-2023 05:55,17-02-2023 05:55,0,2.66,On Time,
9460202042,1872,19-08-2024 22:27,19-08-2024 22:37,10,3.77,Slightly Delayed,Traffic
6803385930,21171,26-02-2025 14:28,26-02-2025 14:53,25,2.16,Significantly Delayed,Traffic
8170080356,78074,01-04-2024 21:03,01-04-2024 21:29,26,1.17,Significantly Delayed,Traffic
6501006976,75444,12-02-2025 04:34,12-02-2025 04:33,-1,3.43,On Time,
7700818766,30486,07-03-2025 18:52,07-03-2025 18:59,7,0.83,Slightly Delayed,Traffic
8560808595,78065,08-07-2025 16:17,08-07-2025 16:16,-1,1.3,On Time,
4921362046,56682,03-08-2024 19:18,03-08-2024 19:20,2,1.83,On Time,Traffic
5265787822,35829,27-02-2025 11:15,27-02-2025 11:19,4,2.19,On Time,Traffic
6499857970,93314,04-07-2024 12:42,04-07-2024 12:43,1,4.16,On Time,Traffic
1097256500,77186,06-09-2025 01:35,06-09-2025 01:33,-2,2.43,On Time,
170516789,24904,15-01-2025 05:33,15-01-2025 05:34,1,3.14,On Time,Traffic
6376838711,94773,23-09-2024 09:04,23-09-2024 09:05,1,3.36,On Time,Traffic
8472350399,91333,16-03-2024 04:47,16-03-2024 04:55,8,1.68,Slightly Delayed,Traffic
904607087,29921,16-10-2024 09:49,16-10-2024 09:49,0,3.92,On Time,
9487659061,493,21-04-2025 02:16,21-04-2025 02:22,6,2.8,Slightly Delayed,Traffic
9594685922,97955,15-02-2023 17:57,15-02-2023 17:56,-1,2.86,On Time,
735219723,66132,06-09-2023 21:45,06-09-2023 21:42,-3,4.69,On Time,
3235244613,55903,25-09-2024 20:35,25-09-2024 20:31,-4,2.92,On Time,
7843688455,39393,22-09-2023 21:31,22-09-2023 21:31,0,2.11,On Time,
9103816691,67790,12-07-2023 00:55,12-07-2023 00:56,1,0.85,On Time,Traffic
8264954664,22890,12-11-2025 06:23,12-11-2025 06:32,9,4.35,Slightly Delayed,Traffic
5670261386,69406,03-09-2025 04:15,03-09-2025 04:17,2,2.93,On Time,Traffic
1061245362,28951,05-10-2025 15:55,05-10-2025 16:00,5,4.4,On Time,Traffic
7997952872,27348,26-01-2025 13:21,26-01-2025 13:20,-1,2.82,On Time,
2487045909,76244,13-08-2023 10:35,13-08-2023 10:47,12,1.96,Slightly Delayed,Traffic
8685253561,23185,04-04-2024 09:57,04-04-2024 10:00,3,2.98,On Time,Traffic
9797227119,80545,09-06-2024 05:55,09-06-2024 06:10,15,1.06,Slightly Delayed,Traffic
3756699902,14699,04-02-2024 15:06,04-02-2024 15:04,-2,4.87,On Time,
4466254972,914,31-07-2023 18:55,31-07-2023 19:10,15,0.63,Slightly Delayed,Traffic
9075895593,44992,23-06-2023 03:21,23-06-2023 03:26,5,1.93,On Time,Traffic
9192562532,78075,01-04-2024 16:07,01-04-2024 16:05,-2,3.1,On Time,
3104695179,15903,27-06-2024 18:44,27-06-2024 18:43,-1,2.67,On Time,
3026978860,44180,15-02-2025 05:08,15-02-2025 05:14,6,2.68,Slightly Delayed,Traffic
2911519865,79442,15-12-2023 23:06,15-12-2023 23:11,5,1.37,On Time,Traffic
7440732660,5938,21-12-2024 07:26,21-12-2024 07:23,-3,4.5,On Time,
5977180614,18983,20-09-2024 07:09,20-09-2024 07:11,2,1.57,On Time,Traffic
2056888766,21924,21-01-2023 23:24,21-01-2023 23:26,2,2.45,On Time,Traffic
8246564352,10495,09-08-2025 14:30,09-08-2025 14:47,17,3.95,Significantly Delayed,Traffic
5532479120,27111,30-01-2023 15:37,30-01-2023 15:35,-2,2.59,On Time,
768276553,38192,20-12-2023 14:02,20-12-2023 14:02,0,4.95,On Time,
7421850555,93251,02-05-2023 13:50,02-05-2023 14:12,22,3.61,Significantly Delayed,Traffic
14104734,12126,05-11-2023 19:29,05-11-2023 19:28,-1,4.84,On Time,
8079342699,9666,12-12-2024 17:25,12-12-2024 17:24,-1,4.69,On Time,
6180764264,43945,24-07-2023 15:05,24-07-2023 15:08,3,3.51,On Time,Traffic
9741556715,41282,14-11-2024 21:54,14-11-2024 22:22,28,4.11,Significantly Delayed,Traffic
3697311457,48465,14-10-2024 18:09,14-10-2024 18:10,1,4.59,On Time,Traffic
4267293238,43656,15-06-2023 16:14,15-06-2023 16:19,5,4.27,On Time,Traffic
6685386832,92067,30-07-2024 09:21,30-07-2024 09:51,30,2.21,Significantly Delayed,Traffic
6842827688,81953,17-10-2025 11:01,17-10-2025 11:00,-1,3.73,On Time,
8100084837,84820,21-11-2025 20:38,21-11-2025 20:48,10,4.24,Slightly Delayed,Traffic
6166684313,66676,03-06-2025 14:09,03-06-2025 14:16,7,2.67,Slightly Delayed,Traffic
8161491345,30037,21-08-2025 17:04,21-08-2025 17:04,0,4.7,On Time,
8886895609,55295,19-05-2023 22:33,19-05-2023 22:41,8,3.58,Slightly Delayed,Traffic
8003944768,83837,18-07-2023 03:08,18-07-2023 03:11,3,3.89,On Time,Traffic
6765317671,7855,11-01-2023 11:30,11-01-2023 11:28,-2,0.51,On Time,
6719994101,9907,01-11-2024 09:33,01-11-2024 09:37,4,3.76,On Time,Traffic
1039374430,48765,01-11-2025 15:48,01-11-2025 16:01,13,4.84,Slightly Delayed,Traffic
8532859545,10864,30-09-2024 13:38,30-09-2024 13:45,7,4.43,Slightly Delayed,Traffic
9719740852,87291,16-08-2023 17:26,16-08-2023 17:34,8,0.81,Slightly Delayed,Traffic
5240658724,86219,10-09-2024 02:55,10-09-2024 02:58,3,1.7,On Time,Traffic
5228935539,10871,22-06-2025 11:52,22-06-2025 11:51,-1,4.59,On Time,
2843187443,63049,14-06-2024 13:00,14-06-2024 13:12,12,2.2,Slightly Delayed,Traffic
4856007114,46981,30-12-2025 05:24,30-12-2025 05:22,-2,3.31,On Time,
981123174,9022,29-06-2025 03:13,29-06-2025 03:10,-3,3.95,On Time,
7420371844,8675,19-10-2024 00:04,19-10-2024 00:26,22,2.86,Significantly Delayed,Traffic
9315421422,3029,16-12-2025 23:40,16-12-2025 23:53,13,3.11,Slightly Delayed,Traffic
7235867334,60632,01-11-2025 18:26,01-11-2025 18:48,22,4.01,Significantly Delayed,Traffic
5064881787,55786,03-05-2024 20:44,03-05-2024 20:59,15,2.99,Slightly Delayed,Traffic
8577320213,20510,14-05-2025 08:01,14-05-2025 07:56,-5,4.87,On Time,
8918580696,20198,23-01-2024 02:18,23-01-2024 02:13,-5,2.77,On Time,
8880225772,89286,22-12-2025 15:38,22-12-2025 15:36,-2,2.38,On Time,
4883125064,7,05-12-2025 18:43,05-12-2025 18:45,2,3.34,On Time,Traffic
7680646467,42896,20-05-2024 05:23,20-05-2024 05:51,28,4.88,Significantly Delayed,Traffic
2514929096,1739,17-03-2024 13:20,17-03-2024 13:16,-4,1.45,On Time,
7168162233,11447,31-01-2024 18:44,31-01-2024 18:50,6,4.03,Slightly Delayed,Traffic
2036645254,73793,31-08-2023 10:28,31-08-2023 10:44,16,0.51,Significantly Delayed,Traffic
86351727,14225,11-04-2025 19:08,11-04-2025 19:03,-5,2.77,On Time,
2243277085,24350,11-10-2025 07:34,11-10-2025 07:36,2,0.78,On Time,Traffic
2782302839,45109,09-11-2024 09:40,09-11-2024 09:54,14,0.87,Slightly Delayed,Traffic
9586394886,17558,19-04-2023 04:15,19-04-2023 04:16,1,3.48,On Time,Traffic
2343625861,35762,01-06-2025 23:30,01-06-2025 23:38,8,0.89,Slightly Delayed,Traffic
544893267,60501,19-02-2025 19:21,19-02-2025 19:30,9,2.06,Slightly Delayed,Traffic
1934918621,18511,03-08-2023 22:23,03-08-2023 22:20,-3,1.67,On Time,
9196154980,39881,30-08-2025 05:05,30-08-2025 05:00,-5,3.48,On Time,
9583682870,79371,26-03-2023 20:47,26-03-2023 20:48,1,1.57,On Time,Traffic
1487920431,65586,28-02-2025 04:42,28-02-2025 04:42,0,0.65,On Time,
1377730005,4508,12-08-2023 00:45,12-08-2023 00:40,-5,1.69,On Time,
2485590466,7633,30-05-2024 12:58,30-05-2024 13:13,15,1.5,Slightly Delayed,Traffic
9792591908,42138,15-11-2025 19:08,15-11-2025 19:33,25,3.7,Significantly Delayed,Traffic
5920600167,69799,20-09-2024 17:28,20-09-2024 17:56,28,2.31,Significantly Delayed,Traffic
6979105025,28379,07-01-2024 04:49,07-01-2024 04:53,4,3.53,On Time,Traffic
4008270632,74793,31-07-2023 14:13,31-07-2023 14:10,-3,4.79,On Time,
1157480306,40187,04-07-2025 08:41,04-07-2025 08:37,-4,4.44,On Time,
3726901056,68501,14-07-2025 11:50,14-07-2025 11:55,5,3.62,On Time,Traffic
7866052547,66514,17-08-2025 05:37,17-08-2025 05:49,12,4.79,Slightly Delayed,Traffic
3281603534,85372,01-11-2023 00:30,01-11-2023 00:27,-3,2.69,On Time,
52569805,88356,22-01-2024 07:48,22-01-2024 07:43,-5,2.12,On Time,
2090087448,69225,15-10-2023 17:26,15-10-2023 17:22,-4,3.77,On Time,
792588873,61954,05-06-2024 05:01,05-06-2024 05:31,30,2.91,Significantly Delayed,Traffic
9160238999,61580,30-11-2023 04:07,30-11-2023 04:06,-1,2.63,On Time,
3985572708,70979,13-09-2024 05:32,13-09-2024 05:33,1,3.79,On Time,Traffic
8834364869,67259,15-02-2023 10:39,15-02-2023 10:51,12,1.23,Slightly Delayed,Traffic
3446964133,90888,13-12-2024 07:06,13-12-2024 07:21,15,3.79,Slightly Delayed,Traffic
6777878678,59265,12-08-2024 16:56,12-08-2024 16:54,-2,2.4,On Time,
544617197,95801,14-05-2023 03:10,14-05-2023 03:08,-2,4.16,On Time,
4660776210,89205,24-12-2025 07:48,24-12-2025 08:13,25,0.8,Significantly Delayed,Traffic
9045916414,5537,30-04-2025 10:47,30-04-2025 10:57,10,1.29,Slightly Delayed,Traffic
7938729686,71099,25-01-2023 21:21,25-01-2023 21:24,3,0.85,On Time,Traffic
6533576969,35385,13-12-2023 02:21,13-12-2023 02:17,-4,1.34,On Time,
9966107362,23191,01-03-2025 19:17,01-03-2025 19:18,1,4.66,On Time,Traffic
806149987,6277,27-02-2023 21:03,27-02-2023 20:59,-4,3.34,On Time,
451334398,5088,10-12-2024 09:08,10-12-2024 09:14,6,1.42,Slightly Delayed,Traffic
893011182,83655,11-07-2024 22:29,11-07-2024 22:25,-4,2.37,On Time,
6943184353,49720,12-12-2025 00:09,12-12-2025 00:10,1,1.06,On Time,Traffic
4043927582,9702,13-07-2024 17:15,13-07-2024 17:10,-5,1.73,On Time,
2310218838,20748,20-08-2023 15:52,20-08-2023 15:53,1,3.73,On Time,Traffic
493588279,7975,04-04-2023 06:08,04-04-2023 06:04,-4,3.61,On Time,
4349677769,83296,28-11-2025 14:24,28-11-2025 14:21,-3,3.13,On Time,
8133923751,81982,14-03-2025 22:58,14-03-2025 22:59,1,4.57,On Time,Traffic
1609144446,39250,27-01-2024 19:16,27-01-2024 19:24,8,0.63,Slightly Delayed,Traffic
2467096956,9474,25-12-2023 00:41,25-12-2023 00:45,4,4.15,On Time,Traffic
197575203,67131,15-01-2023 21:30,15-01-2023 21:41,11,1.34,Slightly Delayed,Traffic
5435348433,52292,30-08-2024 10:16,30-08-2024 10:35,19,1.51,Significantly Delayed,Traffic
1044216884,68514,29-03-2024 06:36,29-03-2024 06:49,13,2.17,Slightly Delayed,Traffic
5736365248,88127,08-11-2025 18:16,08-11-2025 18:26,10,3.42,Slightly Delayed,Traffic
7079221475,31305,13-01-2024 03:44,13-01-2024 03:49,5,3.19,On Time,Traffic
4966214306,42036,22-08-2025 12:47,22-08-2025 12:42,-5,1.15,On Time,
5168637552,96907,03-06-2023 14:51,03-06-2023 14:55,4,3.57,On Time,Traffic
256890591,21373,21-05-2023 02:42,21-05-2023 02:54,12,1.2,Slightly Delayed,Traffic
1161695061,30231,02-02-2025 23:50,02-02-2025 23:48,-2,0.92,On Time,
1946763705,99711,05-05-2025 03:31,05-05-2025 03:33,2,2.42,On Time,Traffic
5795192585,96361,23-08-2024 11:03,23-08-2024 11:13,10,1.69,Slightly Delayed,Traffic
8834897125,32704,23-09-2023 12:14,23-09-2023 12:19,5,3.51,On Time,Traffic
2206885183,41736,05-10-2025 16:05,05-10-2025 16:10,5,1.52,On Time,Traffic
9700039927,51351,23-03-2025 21:43,23-03-2025 21:40,-3,2.24,On Time,
4950126500,9991,26-07-2024 03:23,26-07-2024 03:22,-1,0.52,On Time,
2828579855,52172,27-04-2025 10:37,27-04-2025 10:32,-5,2.1,On Time,
5240538702,50477,18-03-2024 19:50,18-03-2024 19:45,-5,2.7,On Time,
4707561912,36325,22-07-2023 12:37,22-07-2023 12:41,4,3.7,On Time,Traffic
6090516524,44479,09-11-2024 08:11,09-11-2024 08:26,15,0.79,Slightly Delayed,Traffic
9323021565,13152,24-03-2025 17:13,24-03-2025 17:20,7,2.15,Slightly Delayed,Traffic
9182303200,71852,03-10-2023 00:57,03-10-2023 00:58,1,2.28,On Time,Traffic
6586961390,26838,02-05-2025 21:21,02-05-2025 21:21,0,1.61,On Time,
5344364599,29304,30-08-2023 06:54,30-08-2023 06:51,-3,2.25,On Time,
9054432007,42673,30-09-2024 18:51,30-09-2024 18:55,4,4.82,On Time,Traffic
1004912916,99080,05-05-2025 14:51,05-05-2025 14:47,-4,2,On Time,
3861234620,4582,23-04-2023 00:59,23-04-2023 01:12,13,2.03,Slightly Delayed,Traffic
8704507038,17368,31-05-2024 07:51,31-05-2024 08:05,14,3.93,Slightly Delayed,Traffic
8032410781,3393,21-08-2023 12:24,21-08-2023 12:38,14,3.26,Slightly Delayed,Traffic
8819205861,22644,21-07-2023 03:34,21-07-2023 03:49,15,0.75,Slightly Delayed,Traffic
3275720534,88827,14-03-2024 22:47,14-03-2024 22:51,4,1.02,On Time,Traffic
3202780508,700,05-12-2024 21:43,05-12-2024 21:54,11,4.6,Slightly Delayed,Traffic
9293107181,91171,14-10-2025 21:18,14-10-2025 21:23,5,3.52,On Time,Traffic
2808455625,7028,07-11-2023 13:48,07-11-2023 13:44,-4,1.7,On Time,
1010701689,60520,08-05-2024 19:18,08-05-2024 19:32,14,4.74,Slightly Delayed,Traffic
3460371627,46520,20-08-2025 07:42,20-08-2025 07:47,5,1.49,On Time,Traffic
1426628811,66612,28-02-2023 10:50,28-02-2023 10:46,-4,1.85,On Time,
5535199821,98624,18-08-2025 19:34,18-08-2025 19:38,4,3.22,On Time,Traffic
4058818864,59409,17-08-2024 07:51,17-08-2024 07:50,-1,2.35,On Time,
8594583121,9708,04-07-2025 19:59,04-07-2025 19:57,-2,3.05,On Time,
522836275,48258,29-12-2024 22:31,29-12-2024 22:31,0,4.29,On Time,
3611147619,28878,17-01-2023 02:44,17-01-2023 03:04,20,3.88,Significantly Delayed,Traffic
8987627587,24710,17-09-2023 12:51,17-09-2023 12:56,5,3.3,On Time,Traffic
9019740870,84861,31-08-2025 14:01,31-08-2025 13:57,-4,1.77,On Time,
6904788969,33574,11-01-2023 04:32,11-01-2023 04:30,-2,0.86,On Time,
2174304522,62342,07-02-2024 15:43,07-02-2024 15:48,5,4.52,On Time,Traffic
2024594133,70686,21-05-2023 11:15,21-05-2023 11:13,-2,2.43,On Time,
8071989724,90241,25-05-2023 17:34,25-05-2023 17:34,0,4.53,On Time,
5238662725,3762,14-11-2025 09:51,14-11-2025 10:02,11,1.89,Slightly Delayed,Traffic
671591961,78772,07-05-2025 23:02,07-05-2025 22:57,-5,1.94,On Time,
9782763343,72580,24-11-2024 21:38,24-11-2024 21:45,7,1.23,Slightly Delayed,Traffic
3246634061,71477,26-12-2023 10:12,26-12-2023 10:17,5,1.4,On Time,Traffic
9353348204,38651,27-12-2023 17:23,27-12-2023 17:27,4,3.09,On Time,Traffic
6462647190,4852,05-03-2025 23:06,05-03-2025 23:10,4,4.74,On Time,Traffic
7240176686,13603,17-08-2024 01:26,17-08-2024 01:30,4,2.54,On Time,Traffic
3170026745,17166,19-03-2025 03:11,19-03-2025 03:07,-4,0.65,On Time,
8237988035,71488,20-08-2025 07:03,20-08-2025 07:07,4,1,On Time,Traffic
8371227135,27680,02-11-2024 00:57,02-11-2024 01:01,4,4.37,On Time,Traffic
4436454015,7294,29-07-2025 03:15,29-07-2025 03:18,3,3.56,On Time,Traffic
7967412232,67262,15-08-2024 23:43,15-08-2024 23:47,4,1.01,On Time,Traffic
